evt_tx_hash,from,to,tokenid,value
0x8e515f9a9ebba8a81a14b3c68fad154594f44da3ae270a35a00f34337b4c42f8,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0xd41b0762495fd9a8fd418d37afbc4a71bcc65d5560e2bf500dabce7aa160c79e,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,5061572
0xd41b0762495fd9a8fd418d37afbc4a71bcc65d5560e2bf500dabce7aa160c79e,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x58eab98261146199aa8e5fe28a55f242f1636adde79cc5c5bd2f069d8cbbfaf5,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,19,8000000
0x58eab98261146199aa8e5fe28a55f242f1636adde79cc5c5bd2f069d8cbbfaf5,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xa6476ff1cbcb61cc1e5e9ad88a090b7e27d28ad706d307841a21d8fe91faf540,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,3,2331438
0xa6476ff1cbcb61cc1e5e9ad88a090b7e27d28ad706d307841a21d8fe91faf540,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x35196ee7d3dab7835fef096eaeb16d0946dbdf67b0c5f9a179aa3f34b3b5e66e,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,19,4000000
0x35196ee7d3dab7835fef096eaeb16d0946dbdf67b0c5f9a179aa3f34b3b5e66e,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,18,2141071
0x35196ee7d3dab7835fef096eaeb16d0946dbdf67b0c5f9a179aa3f34b3b5e66e,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x3c913b8d49994a244893e4b61c43d513857bc92398929ad2d182ed2971248271,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x22f73b2b3776a8dcf1ba4fe2c1b7c6bf632d583d6201c862fa889f65f0436d1e,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,9,2324729
0x22f73b2b3776a8dcf1ba4fe2c1b7c6bf632d583d6201c862fa889f65f0436d1e,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,32,10000000
0x9e87df0ce2dc63883e4897298e0cf4fc9a879f746912edfc80d597320284e92a,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x3396234add7cabf5e09a7c894c812b25116d50cab53c5deb018136568e0342fd,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,20000000
0x58541dedf2b2dcebcb12dc4a8c37d20fd2777673e1f654edf028f8166c3dbdea,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,20000000
0x95c158e9b503dd8fc23f6cee8f3b40c704e1b10990cee248b2df45add4969973,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,23,2399407
0x95c158e9b503dd8fc23f6cee8f3b40c704e1b10990cee248b2df45add4969973,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x7e1efbc7d834520a309de9a58f28dafca81dc17c270588a8cd7bc8cee47bf538,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,9,4000000
0x7e1efbc7d834520a309de9a58f28dafca81dc17c270588a8cd7bc8cee47bf538,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,10,3982500
0x7e1efbc7d834520a309de9a58f28dafca81dc17c270588a8cd7bc8cee47bf538,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x4e41c9b718d65e3eda8800477284c4fc1486136aad4da9341946e1b03e65cd72,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,23,2253706
0x4e41c9b718d65e3eda8800477284c4fc1486136aad4da9341946e1b03e65cd72,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xd092d9806d1d4e9be910b0051c336ed96af5238d7705724f37d9a4e50f44904d,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,19,4000000
0xd092d9806d1d4e9be910b0051c336ed96af5238d7705724f37d9a4e50f44904d,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,18,2178675
0xd092d9806d1d4e9be910b0051c336ed96af5238d7705724f37d9a4e50f44904d,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x35eea407cd809966d89daa6a9a60bf6f15d33c7ffb61440e0738dc01217d44bf,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,13,2085430
0x35eea407cd809966d89daa6a9a60bf6f15d33c7ffb61440e0738dc01217d44bf,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x2ecd2c7def00919e601ad00ff85eb38679f8dde01ba3ba0f5aaa7c7c0e1d72c0,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,19,4312848
0x2ecd2c7def00919e601ad00ff85eb38679f8dde01ba3ba0f5aaa7c7c0e1d72c0,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x5039e9b336c2a5288ceca76607bf78ce705f1a788184f55ff7b88f3fec1c1658,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,9,4000000
0x5039e9b336c2a5288ceca76607bf78ce705f1a788184f55ff7b88f3fec1c1658,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,23,6000000
0x5039e9b336c2a5288ceca76607bf78ce705f1a788184f55ff7b88f3fec1c1658,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x47bde78c976ef036d3ad68e3e3dfbd7564b5dd76396607df61cde88d9a7c518b,0x0000000000000000000000000000000000000000,0xa59edc238f299c8d8eb0b8d58ab2ec444ab79252,32,100000000
0x98f567f9560f32af9ae1fe37fea631a0371f8b909a97da3f1623acab5d9a5151,0x0000000000000000000000000000000000000000,0x13fb97da9d2407da6dbc2d6c175b51d0f5d9d903,32,100000000
0x0154110dd0be3507b69d8da42bdeb237749bdd6cceacb0dbdfa8742359290519,0x0000000000000000000000000000000000000000,0xa59edc238f299c8d8eb0b8d58ab2ec444ab79252,32,100000000
0x0f054aa0a6419c6c83237298d864540d3a7fbcfb215950a507f65719cd737572,0x0000000000000000000000000000000000000000,0xa59edc238f299c8d8eb0b8d58ab2ec444ab79252,32,100000000
0x6025a60017af9deaa952ca754d4080ca2063ee87129f26f4a1f272384081ec7f,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,9,2697343
0x6025a60017af9deaa952ca754d4080ca2063ee87129f26f4a1f272384081ec7f,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x8fb40682e4ada4007024f36b0088444d3c80d73504e9f3d54cd2b165560b21c9,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,23,2130699
0x8fb40682e4ada4007024f36b0088444d3c80d73504e9f3d54cd2b165560b21c9,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x176009e62bf4467c49350d71ee4be064d8c8ec36c873355c73e7e08808e95bb9,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,0x0000000000000000000000000000000000000000,19,4000000
0x176009e62bf4467c49350d71ee4be064d8c8ec36c873355c73e7e08808e95bb9,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,18,2245000
0x176009e62bf4467c49350d71ee4be064d8c8ec36c873355c73e7e08808e95bb9,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x103fb573350f3accc60e37d3408b638a3bda159810250e871c78a2179729598d,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,19,2431922
0x103fb573350f3accc60e37d3408b638a3bda159810250e871c78a2179729598d,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xc0c21f53bc8d31cd01aa4c077527a324b6d4f059c73fa1af1648880e20a97480,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,19,4000000
0xc0c21f53bc8d31cd01aa4c077527a324b6d4f059c73fa1af1648880e20a97480,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,18,1991020
0xc0c21f53bc8d31cd01aa4c077527a324b6d4f059c73fa1af1648880e20a97480,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xb22717c5145debc4f71137e5ffd4ec799cfdc9e880e04957bd849e56fde82322,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,18,4000000
0xb22717c5145debc4f71137e5ffd4ec799cfdc9e880e04957bd849e56fde82322,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,10,6000000
0xb22717c5145debc4f71137e5ffd4ec799cfdc9e880e04957bd849e56fde82322,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x3ab14a68dabcede375a4cca9dcc174aecc2216c16bc322fa871ae435975d9857,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2302386
0x3ab14a68dabcede375a4cca9dcc174aecc2216c16bc322fa871ae435975d9857,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xa249bc6efa43669d57a55328cac87d48729bfee12915579565a80565bf830e6e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2187425
0xa249bc6efa43669d57a55328cac87d48729bfee12915579565a80565bf830e6e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xe6d3e611da4a1443c43e5250b5896a4b326bd1e364992a1dfe2ba7c332edeb17,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2258100
0xe6d3e611da4a1443c43e5250b5896a4b326bd1e364992a1dfe2ba7c332edeb17,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xca316ae375c0a27be1d11bb9d096bfc30e6d4a0e40d76e190726d767e9132bf9,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,7,1603015
0xca316ae375c0a27be1d11bb9d096bfc30e6d4a0e40d76e190726d767e9132bf9,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x2e50c9c176d8fc8e2de8fc06fb188661ca54157acbacfb4c83f9a1d51f040e14,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x33ddc59ecd63768787b1a6af6a0302dc81069c37479425501bb4a819ee7ef185,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,19,2197302
0x33ddc59ecd63768787b1a6af6a0302dc81069c37479425501bb4a819ee7ef185,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x2cee409cb357991846f486b17d2f457c8dcc530fdb997c6ac02c66c460f84811,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0xc0f6da508549e669852d0e8c1c5107f167da1341777121343985e26b40b6c4aa,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,19,2105391
0xc0f6da508549e669852d0e8c1c5107f167da1341777121343985e26b40b6c4aa,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0xa3cae4435199db93f00e7ec808f24aa28ce10abd20e31afd0a890f662c7ac223,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,19,3957730
0xa3cae4435199db93f00e7ec808f24aa28ce10abd20e31afd0a890f662c7ac223,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x895bbfb546a9dcdf31f2d0e1062a9484cf38e34dbfd290df8fa39e2ec7a9f148,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,19,2263128
0x895bbfb546a9dcdf31f2d0e1062a9484cf38e34dbfd290df8fa39e2ec7a9f148,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x4d40eeb4548da97465c26fa751526e12f0dacd27171b3f8ee5cd3873fd05d679,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,23,2053120
0x4d40eeb4548da97465c26fa751526e12f0dacd27171b3f8ee5cd3873fd05d679,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0xde6d8725ba144f5bf6bcc5ed6bb4b87b94deffd8543e90f0c03875c141fc882f,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0xfc1f6afa465f77604f3c3c8cba3ea1ed16412f6568cc7372db52967cc4df9342,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x279b48412969113f99c24094ddeb46d49a16ed39f0da9fb07c652365cf320703,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,17,2553734
0x279b48412969113f99c24094ddeb46d49a16ed39f0da9fb07c652365cf320703,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0xc6aa40e7e4ed6b4e069c65fa0223920815fc7ac39209fba4feed4e21cc687336,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,19,4330378
0xc6aa40e7e4ed6b4e069c65fa0223920815fc7ac39209fba4feed4e21cc687336,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x972d64cd02e0eb7500d5709f88a6d6721359f7a71ac7835425c654ed6e858522,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x08481a4b83b75db10bca3228a8c1862efedf076b2a4da60ae91b9a8e5ac92af1,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,9,2026856
0x08481a4b83b75db10bca3228a8c1862efedf076b2a4da60ae91b9a8e5ac92af1,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x2d58f29c19fc51c6aff5f660edb8394b8d7830415f8b330dc611f2d27ecb8d96,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,9,2001682
0x2d58f29c19fc51c6aff5f660edb8394b8d7830415f8b330dc611f2d27ecb8d96,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x80b882389311350f86e6aebc89f5d23952ea8a7f4caa403fc446ed9b807efadf,0xb5392dc04acba5855aed16877b2b7ae83117744e,0x0000000000000000000000000000000000000000,19,8000000
0x80b882389311350f86e6aebc89f5d23952ea8a7f4caa403fc446ed9b807efadf,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0xa21cf215b1f3dcd5cbc5f8d96d78dcfe95a01393b5986e0b6f45d39e8099e139,0xb5392dc04acba5855aed16877b2b7ae83117744e,0x0000000000000000000000000000000000000000,19,4000000
0xa21cf215b1f3dcd5cbc5f8d96d78dcfe95a01393b5986e0b6f45d39e8099e139,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,18,2264643
0xa21cf215b1f3dcd5cbc5f8d96d78dcfe95a01393b5986e0b6f45d39e8099e139,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0xdf9d02612593406e07c069a878ea26bb07996cb52fde1dcede70b875046feb48,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0xd9ddf1703964a941e04deca23f9d49ed1788cacf00c3307e2defbfd68f7c028f,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,20,1092516
0xd9ddf1703964a941e04deca23f9d49ed1788cacf00c3307e2defbfd68f7c028f,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0xbc97cadc9a116cdf5e604310e6cccbf20cd2e575315ac8778db116e90efd2e6a,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x115bd1fce9e57c7fa3cfb14d11c2dc7644c719b0c8ff4852393597b42b2acb5e,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x9e08fd75b4b363dae8fb3b999d3cc4c8b3b6f350c75363685d0c04fdb33bd362,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0xd5a82a4e738f16961af4e6c4518d9bfbf92b15584acb191da8f522d7cde26a7a,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,0x0000000000000000000000000000000000000000,19,4000000
0xd5a82a4e738f16961af4e6c4518d9bfbf92b15584acb191da8f522d7cde26a7a,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,18,2183750
0xd5a82a4e738f16961af4e6c4518d9bfbf92b15584acb191da8f522d7cde26a7a,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x846e7e31a58325adbf61a1d68983f5ac888e12e2d1d8a86eaa43ddc8491f713f,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,7,2268623
0x846e7e31a58325adbf61a1d68983f5ac888e12e2d1d8a86eaa43ddc8491f713f,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0xd8e8af3d2c41c3bab3c8a963b5164923253e7dc702bab35a262e3a58584e1351,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,19,2187527
0xd8e8af3d2c41c3bab3c8a963b5164923253e7dc702bab35a262e3a58584e1351,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x4d52e787881550e69f511edba46f51188d03c05566a545c1c83f60553fcdada9,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,19,2308791
0x4d52e787881550e69f511edba46f51188d03c05566a545c1c83f60553fcdada9,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x543fada2a1d098a567f60ddf340079a5c96d936087817806987ffd03ca362cff,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,15,2420534
0xec2e53592216a46564b4326e50e80875ede198849c5c66b896e1414e5183a3fb,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,20000000
0x7924bf6631de90460d3428d81161aabfd99796478fc47c67b2ee433874958446,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,100000000
0xa7af7eca8cb60356821147c188e9b005924ea799b9e25692df2de7801512b16c,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,100000000
0xb0db200898318163056ad42bb10163f17f920b84e24627d8053d57595a67f0d9,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xc3558e592a2bee7aee4c675ebb0fc8f35ec770efd864d07d19bd4deee8adf375,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x86c7fba00ae4f05f65a37ae6bb361b7420cd0002483bb425093cd5d0d43b1ca7,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x0f95dc3825e65f6786e96e9dedfd6319765992fb4ad47d138e8cc89b327e06ee,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x37a47063bbd0bd1f09649657cb047df5a3639f7ab94ca666080cfefdef5633b8,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x2505a98cb8fbdb27242997372031e61599d1b270bf6d229e34fcf094ecf2b7e7,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x3e053ea848b9338ac9d70d64028b689e7a37e287600ba75a831a4e8f632ecab0,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x3ad013b00ae46737532a575ce76dc40ffa27f93d8d9e1cf53d13adaa012c6345,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x1164d42b1b528d7e39a2d7e02bbcb7e8d7ffeda41f898ace79c3f30518fb58d3,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xed8b60565d575df549a43440bdbbf6af8c09ac11c8d2a80074eb5e559a33a4d0,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xb4418f4dc560b97059780f9bc9ad05741561b3d6483a294350fc14ee8d922ef0,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x77a47d81b4d51dec131696d2212589deecc53d3e0dd5ad3dab89405d46408b49,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x355e4cb49b2712d4e105e8e3a73fcd2721eaa4f423ddc45f3e381730fa8107c3,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xf592cc755bd505a39e2622f4406dcafccbd10eee75f87ef4e17d118dec3ff939,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xc0cfd37c8123153c43b2da7f7fa81aed882a96462bba98be0c1d2e743e350871,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x2e5f898ca5c50465bef427c09d8a7765fb457483bac75f0aa4161e727971bf4e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xdec8372489a71ed8b5c42ab1613bdb857af27804f0eb438144fb7556a7dc2879,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x3bf2d06b8794885b0f2ab3c7bf860395815a33df272ab378797d727b5c53ce9a,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,22000000
0x58191881838ce13fc6a75260542afa932c81a7b40762db2ee83d9bb1894a3779,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,26,2154246
0x58191881838ce13fc6a75260542afa932c81a7b40762db2ee83d9bb1894a3779,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,10000000
0x61de567089892b2dd8852587ebb9b78197e93124752c6baa4b8c9e57f36c2178,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x1002991e5accd0b2d9618c91a70641559e1eaaab64074f6145679361f4e3fffd,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,22000000
0xc295d1dd44d5a0eae634a3ddca96a041a571e898b372ad20e32904e44328df77,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,100000000
0x6635231eac77926d5cec000d8e4426eb6641f8d89baa90b21cdf49060e691d08,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x8205aeff60c05f52752b28f432ef103599111fac11ba56b6360604a9b680d036,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,19,4853008
0x8205aeff60c05f52752b28f432ef103599111fac11ba56b6360604a9b680d036,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xd902d5c98495cdd045ac733e6a946e40912223aac729316b79d620c18d4facbf,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xf6735f6eafa6d6a80de775d48f87965a5d7acc3f8ccf96a0acd235adf4c5ce18,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0xb0ab5f6be7b526261e3047ccb9034cf425840e1ae9a2187ef67c8d76d25e3d9e,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,19,2425518
0xb0ab5f6be7b526261e3047ccb9034cf425840e1ae9a2187ef67c8d76d25e3d9e,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x0309ae8b0879d770e6d110565f08102c0750f4ea71d8853d8f946b32131ccdd6,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,20000000
0xdbeebb92af9d49fb0d388be5f99b87bf6ebfc458c6a974fbd7914e24ae3cf09a,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,9,2690017
0xdbeebb92af9d49fb0d388be5f99b87bf6ebfc458c6a974fbd7914e24ae3cf09a,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xd6d190e74a5d44d7c862978244b43413085c3478f8a85bdecf1676f01d6bb564,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,23,2124912
0xd6d190e74a5d44d7c862978244b43413085c3478f8a85bdecf1676f01d6bb564,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x88ba6c50f2bec61a09ce66a538a62f97dbecb4c8ebd1d59557e9285b25284581,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,20000000
0x2a197842d12022ffcc0b6c26e93f22b78654a9bd4c7d21090a3bff31384fb9c8,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x0ca5dd65ee2ba22ccb5745af0aae4da94aee16ecf44c09c02bce22f0ac6265d5,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,100000000
